Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
748,2020-01-07 20:19:28,1044,504,8,,8128.612875,0.15,Partner,Low,WH-2,2-Day,Pending,Neutral,FALSE,Wrong Item,Wire Transfer,TRUE,West,USA,Customer 748,+1-220-865-9964,customer.748.54@example.com,"909 Third St, Houston, USA",Product 9
213,2020-01-08 13:11:21,1086,511,8,459.5680631,3080.515222,0.1,Direct,Medium,WH-1,Express,Delivered,Neutral,FALSE,Late,Cash,TRUE,West,Mexico,Customer 213,+1-769-323-1800,customer.213.15@demo.com,"781 Third St, Los Angeles, USA",Product 97
436,2020-01-04 8:51:54,1090,525,5,15.59481189,5723.751346,,Online,High,WH-3,Express,Backorder,Satisfied,FALSE,Damaged,Wire Transfer,TRUE,East,Mexico,Customer 436,+1-681-402-2165,customer.436.42@example.com,"160 Fourth St, Los Angeles, USA",Product 20
558,2020-01-07 6:42:10,1051,534,9,222.4555684,764.5962878,,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,FALSE,Wrong Item,PayPal,FALSE,North,USA,Customer 558,+1-102-586-3224,customer.558.24@demo.com,"564 Fourth St, Phoenix, USA",Product 18
776,2020-01-03 10:48:39,1025,524,2,12.60360308,882.7124284,,Direct,High,WH-3,Express,Delivered,Satisfied,TRUE,Wrong Item,PayPal,TRUE,North,Mexico,Customer 776,+1-552-196-7452,customer.776.32@example.com,"587 Main St, New York, USA",Product 47
790,2020-01-03 2:09:44,1023,525,2,373.7040617,1755.706749,0.2,Reseller,High,WH-3,Regular,Delivered,Satisfied,TRUE,Not Specified,Wire Transfer,FALSE,North,Mexico,Customer 790,+1-172-784-8714,customer.790.30@example.com,"52 Fourth St, Los Angeles, USA",Product 49
982,2020-01-07 18:22:42,1058,512,3,59.47927234,6170.979622,0.2,Reseller,Low,WH-1,Regular,Cancelled,Neutral,FALSE,Late,Credit Card,TRUE,South,Mexico,Customer 982,+1-382-572-9607,customer.982.1@example.com,"899 Main St, Los Angeles, USA",Product 69
954,2020-01-09 17:56:45,1040,550,7,113.5035974,6296.025259,0.1,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,FALSE,Wrong Item,Credit Card,FALSE,East,Mexico,Customer 954,+1-462-917-4271,customer.954.9@demo.com,"502 Second St, New York, USA",Product 92
767,2020-01-08 0:25:57,1083,526,5,191.0913577,8372.202608,,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,FALSE,Damaged,PayPal,FALSE,North,USA,Customer 767,+1-698-810-1869,customer.767.74@demo.com,"23 Main St, Los Angeles, USA",Product 95
68,2020-01-03 20:06:29,1023,504,2,40.71791459,9714.301991,0.15,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,TRUE,Not Specified,Cash,TRUE,West,USA,Customer 68,+1-132-167-3234,customer.68.42@sample.com,"36 Second St, New York, USA",Product 16
187,2020-01-04 12:45:24,1003,560,1,130.8357811,2046.514397,0.2,Direct,Medium,WH-1,Regular,Delivered,Neutral,FALSE,Wrong Item,Cash,FALSE,South,Mexico,Customer 187,+1-971-180-2270,customer.187.74@example.com,"658 Second St, New York, USA",Product 92
520,2020-01-08 7:08:06,1071,559,2,55.11282318,2498.026285,0.2,Partner,Medium,WH-2,Regular,Pending,Satisfied,FALSE,Wrong Item,Wire Transfer,FALSE,North,Mexico,Customer 520,+1-549-187-1018,customer.520.4@example.com,"535 Fourth St, New York, USA",Product 89
62,2020-01-01 4:19:28,1005,560,7,165.6175297,3147.1091,,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,TRUE,,Cash,FALSE,East,USA,Customer 62,+1-526-755-4746,customer.62.27@example.com,"208 Park Ave, New York, USA",Product 97
351,2020-01-08 0:12:58,1089,503,6,387.8501798,6935.661677,0.1,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,TRUE,,Wire Transfer,FALSE,South,USA,Customer 351,+1-429-318-7351,customer.351.17@example.com,"557 Third St, Houston, USA",Product 44
150,2020-01-07 22:55:08,1049,503,4,301.6145207,,0.15,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,TRUE,Not Specified,Cash,FALSE,West,Mexico,Customer 150,+1-324-714-7609,customer.150.88@sample.com,"950 Third St, Chicago, USA",Product 35
955,2020-01-04 16:00:00,1025,545,3,,5137.687915,0.15,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,FALSE,Late,PayPal,TRUE,West,USA,Customer 955,+1-643-311-6392,customer.955.85@example.com,"115 Third St, Phoenix, USA",Product 88
227,2020-01-06 0:00:00,1059,545,8,255.2957499,2061.852526,0.2,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,TRUE,Late,Cash,FALSE,North,USA,Customer 227,+1-242-518-2523,customer.227.81@demo.com,"264 Third St, Los Angeles, USA",Product 63
279,2020-01-06 12:19:28,1012,555,5,463.8350935,3832.781539,0.15,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,TRUE,,PayPal,FALSE,South,Mexico,Customer 279,+1-220-991-3446,customer.279.27@example.com,"79 Second St, New York, USA",Product 48
324,2020-01-02 2:35:41,1034,525,6,294.243529,3871.527993,0.05,Direct,Medium,WH-1,Express,Pending,Neutral,TRUE,Wrong Item,Cash,FALSE,East,USA,Customer 324,+1-754-793-4775,customer.324.54@sample.com,"516 Fourth St, Houston, USA",Product 40
94,2020-01-01 22:42:10,1051,535,5,336.5288527,5118.23961,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,South,USA,Customer 94,+1-147-748-4839,customer.94.67@example.com,"233 Main St, Houston, USA",Product 58
257,2020-01-03 2:22:42,1079,502,6,490.77714,2138.976831,0.1,Online,Low,WH-1,Overnight,Pending,Unsatisfied,FALSE,Wrong Item,PayPal,FALSE,South,Canada,Customer 257,+1-100-162-2783,customer.257.12@demo.com,"299 Second St, Chicago, USA",Product 61
636,2020-01-08 2:35:41,1094,519,8,442.0283998,8218.5013,,Direct,Low,WH-2,2-Day,Pending,Satisfied,FALSE,Damaged,Wire Transfer,FALSE,East,USA,Customer 636,+1-890-239-9854,customer.636.65@example.com,"4 Fourth St, Houston, USA",Product 32
659,2020-01-05 6:16:13,1004,526,5,,8574.61364,0.2,Reseller,Medium,WH-3,Express,Delivered,Satisfied,FALSE,Damaged,Wire Transfer,FALSE,East,Mexico,Customer 659,+1-608-251-1381,customer.659.39@sample.com,"766 Fourth St, Los Angeles, USA",Product 58
100,2020-01-07 13:37:18,1056,533,4,61.6288119,9130.128243,0.2,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,FALSE,,Credit Card,TRUE,West,Canada,Customer 100,+1-165-579-1458,customer.100.97@demo.com,"565 Second St, Los Angeles, USA",Product 6
203,2020-01-05 8:38:55,1025,548,5,314.9826844,565.3406411,0.05,Partner,High,WH-2,Express,Backorder,Neutral,FALSE,Wrong Item,Cash,FALSE,East,USA,Customer 203,+1-927-423-5941,customer.203.94@demo.com,"955 Fourth St, Phoenix, USA",Product 32
497,2020-01-08 3:14:36,1091,509,2,43.07624788,6764.51814,0.05,Online,Medium,WH-2,Express,Delivered,Satisfied,FALSE,Damaged,Credit Card,FALSE,West,Mexico,Customer 497,+1-173-148-7728,customer.497.85@demo.com,"806 Third St, Houston, USA",Product 68
163,2020-01-04 15:47:02,1061,518,6,387.3775238,9498.033898,0.15,Reseller,High,WH-3,2-Day,Pending,Neutral,FALSE,,PayPal,FALSE,North,Mexico,Customer 163,+1-632-234-2798,customer.163.44@demo.com,"412 Second St, Chicago, USA",Product 68
358,2020-01-09 21:50:16,1051,515,8,28.4098343,8524.326136,0.1,Online,Medium,WH-2,Regular,Pending,Satisfied,FALSE,Late,PayPal,TRUE,North,Mexico,Customer 358,+1-368-960-8902,customer.358.78@sample.com,"969 Park Ave, New York, USA",Product 88
915,2020-01-07 3:53:31,1006,512,5,255.1761286,7074.480254,0.05,Partner,Low,WH-3,Express,Backorder,Neutral,TRUE,Not Specified,Credit Card,TRUE,East,Mexico,Customer 915,+1-808-575-1906,customer.915.73@example.com,"797 Second St, Houston, USA",Product 83
282,2020-01-01 17:17:50,1090,540,7,,3617.705087,0.05,Online,High,WH-3,Overnight,Pending,Unsatisfied,FALSE,Not Specified,Wire Transfer,FALSE,West,Mexico,Customer 282,+1-455-759-6959,customer.282.66@demo.com,"50 Second St, Los Angeles, USA",Product 7
670,2020-01-05 16:38:55,1042,505,1,340.0862546,6063.082997,0.1,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,TRUE,Wrong Item,Credit Card,TRUE,East,Canada,Customer 670,+1-224-937-1792,customer.670.56@example.com,"454 Main St, New York, USA",Product 1
628,2020-01-08 23:08:06,1002,521,8,210.7388162,1418.125926,0.2,Direct,Low,WH-3,Regular,Cancelled,Satisfied,TRUE,Damaged,Cash,TRUE,North,Mexico,Customer 628,+1-379-676-2455,customer.628.63@sample.com,"524 Fourth St, Chicago, USA",Product 43
722,2020-01-05 11:40:32,1069,536,8,18.88078011,,,Online,High,WH-2,Regular,Pending,Satisfied,FALSE,Not Specified,Wire Transfer,TRUE,South,Mexico,Customer 722,+1-697-212-4772,customer.722.54@example.com,"843 Third St, Houston, USA",Product 6
960,2020-01-04 3:01:37,1088,527,1,403.2937531,5380.224625,0.05,Direct,Low,WH-1,Express,Delivered,Neutral,FALSE,Wrong Item,Cash,TRUE,West,Canada,Customer 960,+1-510-996-4924,customer.960.35@sample.com,"479 Second St, Los Angeles, USA",Product 33
466,2020-01-02 12:58:23,1021,520,2,15.95681802,4380.328023,0.1,Partner,Medium,WH-3,Regular,Backorder,Neutral,FALSE,Wrong Item,Cash,TRUE,North,Canada,Customer 466,+1-265-409-9689,customer.466.60@example.com,"82 Fourth St, Houston, USA",Product 18
700,2020-01-04 9:56:45,1064,551,7,220.1827234,4261.403649,,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,TRUE,,Wire Transfer,FALSE,North,Canada,Customer 700,+1-209-406-6319,customer.700.77@sample.com,"662 Second St, New York, USA",Product 85
629,2020-01-09 1:43:47,1067,515,6,,2180.521033,0.2,Reseller,Critical,WH-2,Express,Backorder,Satisfied,TRUE,Wrong Item,PayPal,FALSE,North,USA,Customer 629,+1-237-368-4811,customer.629.5@demo.com,"279 Park Ave, Los Angeles, USA",Product 29
534,2020-01-05 13:11:21,1094,544,9,434.3868605,5965.912145,0.1,Direct,Critical,WH-2,Overnight,Delivered,Neutral,TRUE,Not Specified,Cash,TRUE,North,Canada,Customer 534,+1-582-318-4131,customer.534.71@example.com,"908 Park Ave, New York, USA",Product 77
502,2020-01-08 20:19:28,1059,501,8,207.7644912,,0.2,Direct,Low,WH-1,Overnight,Delivered,Satisfied,FALSE,Wrong Item,Cash,TRUE,South,Canada,Customer 502,+1-618-191-3154,customer.502.13@demo.com,"462 Second St, Los Angeles, USA",Product 55
538,2020-01-07 3:53:31,1083,545,6,472.9207668,2649.588085,0.2,Direct,Low,WH-1,Express,Cancelled,Neutral,TRUE,Late,Credit Card,FALSE,East,Mexico,Customer 538,+1-549-161-8190,customer.538.38@sample.com,"637 Fourth St, New York, USA",Product 6
129,2020-01-01 8:38:55,1093,514,8,325.967976,2756.046289,,Direct,Medium,WH-3,Regular,Cancelled,Neutral,TRUE,Damaged,PayPal,TRUE,North,USA,Customer 129,+1-589-308-4344,customer.129.42@example.com,"457 Main St, Los Angeles, USA",Product 4
148,2020-01-03 14:16:13,1046,557,1,208.1019762,,0.15,Reseller,High,WH-3,2-Day,Delivered,Neutral,TRUE,Late,Credit Card,TRUE,North,Canada,Customer 148,+1-913-222-5682,customer.148.40@example.com,"255 Park Ave, Phoenix, USA",Product 71
964,2020-01-07 6:42:10,1005,511,3,315.0889615,3213.446891,,Partner,High,WH-1,Overnight,Delivered,Neutral,TRUE,Damaged,PayPal,TRUE,East,Canada,Customer 964,+1-211-626-5507,customer.964.8@sample.com,"510 Park Ave, Phoenix, USA",Product 29
759,2020-01-09 19:14:36,1074,513,4,222.4013941,1265.846349,,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,TRUE,Late,Cash,TRUE,East,Canada,Customer 759,+1-378-805-2372,customer.759.30@sample.com,"490 Main St, Phoenix, USA",Product 36
603,2020-01-06 10:22:42,1054,513,5,141.738222,9224.77665,,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,FALSE,Wrong Item,Wire Transfer,TRUE,South,Mexico,Customer 603,+1-332-573-4476,customer.603.15@demo.com,"86 Park Ave, Houston, USA",Product 82
76,2020-01-01 19:40:32,1064,512,6,142.4927103,8528.648089,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,FALSE,Wrong Item,Cash,TRUE,South,Canada,Customer 76,+1-297-936-4155,customer.76.92@sample.com,"912 Main St, Phoenix, USA",Product 89
263,2020-01-07 1:04:52,1066,533,9,265.515223,2966.87297,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,FALSE,Late,Wire Transfer,FALSE,West,Mexico,Customer 263,+1-268-623-1968,customer.263.13@example.com,"79 Park Ave, Phoenix, USA",Product 40
112,2020-01-07 12:58:23,1043,534,5,35.65395989,2121.729451,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,TRUE,Not Specified,Wire Transfer,TRUE,West,USA,Customer 112,+1-173-472-6950,customer.112.30@demo.com,"230 Third St, New York, USA",Product 42
65,2020-01-03 11:01:37,1057,537,4,32.95743518,8344.25404,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,TRUE,Late,Credit Card,TRUE,South,Mexico,Customer 65,+1-407-451-6918,customer.65.41@sample.com,"625 Fourth St, Chicago, USA",Product 10
185,2020-01-08 20:06:29,1056,553,5,,1087.180377,,Direct,High,WH-2,Express,Delivered,Satisfied,TRUE,,PayPal,TRUE,North,Mexico,Customer 185,+1-264-739-9748,customer.185.22@sample.com,"264 Third St, New York, USA",Product 3
738,2020-01-08 10:22:42,1017,513,5,397.8635193,4221.55328,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,FALSE,Late,Wire Transfer,TRUE,North,Canada,Customer 738,+1-576-221-6431,customer.738.5@demo.com,"242 Second St, Phoenix, USA",Product 60
920,2020-01-02 8:00:00,1087,530,3,86.54121866,5436.31092,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,FALSE,Late,Cash,FALSE,East,Canada,Customer 920,+1-926-337-2326,customer.920.14@sample.com,"212 Second St, Los Angeles, USA",Product 29
711,2020-01-02 12:06:29,1040,553,9,306.7625658,3723.400039,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,FALSE,Not Specified,Credit Card,TRUE,East,Mexico,Customer 711,+1-464-113-5231,customer.711.88@example.com,"762 Third St, Chicago, USA",Product 67
55,2020-01-03 4:32:26,1034,530,1,142.9905964,2683.353895,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,FALSE,Late,Cash,FALSE,North,Mexico,Customer 55,+1-943-387-4674,customer.55.69@demo.com,"686 Park Ave, Phoenix, USA",Product 98
149,2020-01-04 9:43:47,1034,505,5,270.1594624,8355.156329,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,TRUE,Damaged,Wire Transfer,FALSE,North,Mexico,Customer 149,+1-617-120-7333,customer.149.59@demo.com,"749 Main St, New York, USA",Product 81
830,2020-01-03 2:35:41,1086,554,8,301.6986003,4173.717042,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,FALSE,Damaged,Cash,FALSE,North,USA,Customer 830,+1-621-848-5518,customer.830.76@demo.com,"112 Third St, Los Angeles, USA",Product 33
430,2020-01-01 6:55:08,1074,520,1,89.8873151,5669.887294,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,FALSE,Damaged,Cash,TRUE,South,USA,Customer 430,+1-319-470-3834,customer.430.78@demo.com,"875 Park Ave, Los Angeles, USA",Product 26
25,2020-01-05 10:09:44,1081,553,2,123.8683183,5955.731963,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,FALSE,Damaged,PayPal,FALSE,North,Canada,Customer 25,+1-359-816-6766,customer.25.25@sample.com,"483 Second St, Phoenix, USA",Product 94
903,2020-01-05 12:58:23,1059,547,1,490.7477749,,,Partner,High,WH-3,Regular,Backorder,Satisfied,FALSE,Late,Cash,FALSE,South,USA,Customer 903,+1-620-726-1842,customer.903.46@sample.com,"468 Park Ave, Houston, USA",Product 78
319,2020-01-05 14:16:13,1060,554,1,434.7174737,8239.374545,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,TRUE,Damaged,Credit Card,TRUE,South,Canada,Customer 319,+1-554-297-1281,customer.319.98@sample.com,"723 Second St, Phoenix, USA",Product 16
778,2020-01-01 13:11:21,1089,549,2,388.6766909,5404.691342,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,FALSE,Late,Wire Transfer,FALSE,East,Canada,Customer 778,+1-348-344-7394,customer.778.56@example.com,"393 Park Ave, Houston, USA",Product 17
102,2020-01-02 10:48:39,1074,547,5,325.6331185,4929.844423,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,TRUE,Not Specified,Cash,FALSE,North,Canada,Customer 102,+1-258-260-2920,customer.102.77@example.com,"923 Second St, New York, USA",Product 48
473,2020-01-01 21:11:21,1063,520,3,314.4333,6594.292572,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,FALSE,,Credit Card,FALSE,South,Canada,Customer 473,+1-926-694-5731,customer.473.25@demo.com,"779 Second St, Phoenix, USA",Product 82
310,2020-01-07 21:37:18,1015,522,4,127.7954673,1605.405609,,Partner,Low,WH-1,Express,Cancelled,Neutral,TRUE,Not Specified,PayPal,FALSE,East,Canada,Customer 310,+1-789-631-4521,customer.310.12@sample.com,"381 Park Ave, Chicago, USA",Product 84
7,2020-01-07 7:21:05,1011,542,2,209.4821797,3372.985357,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,East,Mexico,Customer 7,+1-966-233-9669,customer.7.8@example.com,"158 Park Ave, Houston, USA",Product 52
728,2020-01-07 23:34:03,1099,504,1,,9434.787552,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,FALSE,Wrong Item,Credit Card,TRUE,West,Mexico,Customer 728,+1-184-615-4389,customer.728.49@demo.com,"270 Main St, Houston, USA",Product 81
927,2020-01-07 1:56:45,1050,505,7,420.3098691,9518.094509,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,TRUE,Not Specified,Cash,TRUE,West,USA,Customer 927,+1-514-264-2935,customer.927.84@demo.com,"134 Fourth St, New York, USA",Product 41
20,2020-01-02 4:06:29,1001,523,3,356.4723739,8312.621506,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,FALSE,,Wire Transfer,TRUE,West,Canada,Customer 20,+1-968-669-5071,customer.20.44@example.com,"536 Fourth St, Houston, USA",Product 90
655,2020-01-05 1:43:47,1066,546,5,471.1491981,744.0516263,0.05,Online,High,WH-1,Regular,Pending,Satisfied,TRUE,Wrong Item,Credit Card,TRUE,South,USA,Customer 655,+1-344-547-4436,customer.655.67@demo.com,"809 Main St, Chicago, USA",Product 53
904,2020-01-02 17:04:52,1072,557,3,328.2593756,9793.096351,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,FALSE,Wrong Item,PayPal,FALSE,North,Canada,Customer 904,+1-180-483-6921,customer.904.8@demo.com,"705 Main St, Los Angeles, USA",Product 78
833,2020-01-07 18:09:44,1082,549,4,409.320467,5361.220748,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,FALSE,Wrong Item,Cash,TRUE,North,USA,Customer 833,+1-417-752-1739,customer.833.69@example.com,"648 Third St, Los Angeles, USA",Product 96
86,2020-01-01 17:17:50,1063,518,7,346.6394406,8771.355824,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,FALSE,Late,Wire Transfer,FALSE,West,USA,Customer 86,+1-129-633-6016,customer.86.34@sample.com,"825 Main St, Chicago, USA",Product 73
190,2020-01-08 17:17:50,1038,520,7,242.1668159,9696.725624,,Reseller,High,WH-2,Overnight,Cancelled,Neutral,TRUE,Late,Cash,FALSE,West,USA,Customer 190,+1-614-918-3802,customer.190.33@sample.com,"310 Fourth St, New York, USA",Product 48
79,2020-01-05 2:09:44,1050,510,2,396.5769112,6891.263837,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,FALSE,Wrong Item,Credit Card,TRUE,South,Canada,Customer 79,+1-171-322-8962,customer.79.26@demo.com,"490 Park Ave, Los Angeles, USA",Product 99
9,2020-01-06 12:45:24,1026,527,2,180.9220616,8136.14646,,Online,Low,WH-3,2-Day,Backorder,Satisfied,TRUE,Wrong Item,PayPal,FALSE,East,Mexico,Customer 9,+1-578-739-1366,customer.9.38@example.com,"359 Third St, Phoenix, USA",Product 84
244,2020-01-06 15:34:03,1009,515,1,128.5687939,1492.317922,,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,FALSE,Late,Cash,TRUE,South,Canada,Customer 244,+1-889-205-2941,customer.244.7@sample.com,"76 Second St, Chicago, USA",Product 12
906,2020-01-04 7:34:03,1093,516,8,,8092.000725,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,FALSE,Damaged,Cash,FALSE,West,Mexico,Customer 906,+1-368-744-7678,customer.906.16@sample.com,"304 Fourth St, Phoenix, USA",Product 22
349,2020-01-08 20:19:28,1089,541,5,172.7736062,7647.779882,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,Mexico,Customer 349,+1-154-460-3755,customer.349.36@sample.com,"262 Park Ave, Phoenix, USA",Product 56
783,2020-01-04 13:37:18,1026,550,9,393.1603888,8191.912845,,Partner,High,WH-1,2-Day,Delivered,Satisfied,FALSE,Damaged,PayPal,TRUE,North,Canada,Customer 783,+1-752-335-5313,customer.783.24@demo.com,"908 Main St, New York, USA",Product 35
945,2020-01-05 5:37:18,1029,516,9,183.9130838,,,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,West,Canada,Customer 945,+1-918-499-4577,customer.945.36@example.com,"895 Second St, Chicago, USA",Product 28
272,2020-01-06 1:43:47,1070,526,4,89.72287447,6332.71791,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,TRUE,Damaged,Cash,FALSE,East,Canada,Customer 272,+1-964-204-5840,customer.272.61@sample.com,"420 Main St, Houston, USA",Product 61
139,2020-01-06 19:53:31,1042,529,8,141.1204116,7632.311668,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,TRUE,Damaged,Cash,FALSE,North,Mexico,Customer 139,+1-287-501-3304,customer.139.97@example.com,"476 Third St, Phoenix, USA",Product 50
33,2020-01-05 3:14:36,1037,513,2,120.7542089,8950.433455,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,FALSE,Wrong Item,PayPal,FALSE,South,USA,Customer 33,+1-230-551-7659,customer.33.53@example.com,"737 Park Ave, Phoenix, USA",Product 64
355,2020-01-09 12:19:28,1039,535,2,274.1563308,1891.144438,,Direct,Medium,WH-2,Regular,Backorder,Neutral,TRUE,Not Specified,Credit Card,TRUE,North,USA,Customer 355,+1-695-784-8350,customer.355.85@sample.com,"219 Park Ave, Chicago, USA",Product 41
531,2020-01-04 16:00:00,1001,543,2,163.3246232,6145.297359,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,TRUE,Late,Credit Card,FALSE,South,Canada,Customer 531,+1-419-811-2203,customer.531.64@demo.com,"482 Third St, Houston, USA",Product 20
78,2020-01-09 14:29:11,1038,517,7,163.5404796,2163.669831,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,TRUE,Not Specified,PayPal,FALSE,North,Mexico,Customer 78,+1-575-352-7006,customer.78.63@demo.com,"471 Fourth St, Chicago, USA",Product 21
645,2020-01-01 18:22:42,1074,544,8,184.8741278,1719.095691,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,TRUE,Late,PayPal,TRUE,East,Mexico,Customer 645,+1-611-349-1888,customer.645.88@demo.com,"272 Third St, Chicago, USA",Product 80
341,2020-01-07 9:30:49,1085,518,3,111.4671465,9602.121085,,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,FALSE,Not Specified,Credit Card,FALSE,West,Mexico,Customer 341,+1-769-348-8034,customer.341.73@demo.com,"794 Second St, Houston, USA",Product 58
5,2020-01-01 22:55:08,1096,525,2,48.04817399,1285.999938,,Partner,Critical,WH-2,Overnight,Pending,Neutral,FALSE,Not Specified,PayPal,FALSE,West,USA,Customer 5,+1-732-787-5670,customer.5.44@demo.com,"926 Third St, Phoenix, USA",Product 52
743,2020-01-04 17:04:52,1042,542,7,238.4917805,,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,FALSE,Not Specified,Cash,TRUE,West,Canada,Customer 743,+1-453-963-6168,customer.743.59@sample.com,"684 Park Ave, Phoenix, USA",Product 70
421,2020-01-08 8:12:58,1095,545,7,174.4491226,772.198062,,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,FALSE,Wrong Item,Cash,TRUE,West,USA,Customer 421,+1-977-928-3607,customer.421.73@example.com,"712 Second St, Los Angeles, USA",Product 48
551,2020-01-08 12:06:29,1001,529,5,205.5273056,5046.019514,,Partner,Low,WH-2,Express,Backorder,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,West,Mexico,Customer 551,+1-169-329-3155,customer.551.57@sample.com,"674 Third St, New York, USA",Product 93
695,2020-01-08 16:00:00,1026,560,2,117.5814224,1040.373279,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,TRUE,Not Specified,Cash,FALSE,West,USA,Customer 695,+1-345-958-9179,customer.695.76@demo.com,"542 Second St, Chicago, USA",Product 50
590,2020-01-09 10:09:44,1097,526,1,413.2620645,,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,USA,Customer 590,+1-919-245-4104,customer.590.86@demo.com,"288 Park Ave, Los Angeles, USA",Product 25
715,2020-01-03 13:24:19,1039,529,3,349.116087,,,Partner,Medium,WH-1,Regular,Backorder,Neutral,FALSE,Damaged,Cash,TRUE,North,Canada,Customer 715,+1-843-870-3431,customer.715.86@demo.com,"17 Second St, New York, USA",Product 23
589,2020-01-08 9:43:47,1051,541,4,404.4942561,3083.568314,,Direct,High,WH-1,Overnight,Backorder,Neutral,TRUE,Not Specified,Credit Card,FALSE,South,Mexico,Customer 589,+1-454-723-4556,customer.589.34@sample.com,"534 Main St, New York, USA",Product 96
869,2020-01-08 5:37:18,1030,527,7,211.4838438,1229.201588,,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,TRUE,,Credit Card,FALSE,North,Mexico,Customer 869,+1-516-242-6356,customer.869.65@example.com,"949 Second St, New York, USA",Product 38
712,2020-01-08 13:50:16,1011,552,1,67.42991378,5306.350716,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,FALSE,Late,Credit Card,FALSE,North,Mexico,Customer 712,+1-403-496-9983,customer.712.97@demo.com,"920 Second St, Chicago, USA",Product 90
204,2020-01-04 15:47:02,1017,557,3,392.8477093,2518.249133,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,TRUE,Wrong Item,PayPal,TRUE,North,Canada,Customer 204,+1-401-393-7076,customer.204.80@demo.com,"439 Main St, Los Angeles, USA",Product 46
